Ticket,Symbol,Type,ActionTime,ActionPrice,MaxDD,CloseTime,ClosePrice,Reward,SL,PT,DateDuration,Status
28,EURUSD,0,2/12/2019 1:05,                 1.10589,-56,3/12/2019 13:05,1.10789,                  180, 200, 200,3,1
38,EURUSD,0,3/12/2019 10:35,                 1.10744,-46,3/12/2019 18:05,1.10944,                  190, 200, 200,3,1
39,EURUSD,0,3/12/2019 11:10,                 1.10763,-65,3/12/2019 18:15,1.10963,                  190, 200, 200,3,1
45,EURUSD,0,3/12/2019 18:05,                 1.10946,-302,3/12/2019 1:00,1.10746,                 -210, 200, 200,3,1
46,EURUSD,0,3/12/2019 18:15,                 1.10954,-316,3/12/2019 1:05,1.10754,                 -210, 200, 200,3,1
47,EURUSD,0,3/12/2019 1:00,                 1.10644,-19,3/12/2019 20:00,1.10844,                  190, 200, 200,3,1
48,EURUSD,0,3/12/2019 1:05,                 1.10638,-12,3/12/2019 20:05,1.10838,                  190, 200, 200,3,1
41,EURUSD,0,3/12/2019 12:00,                 1.10773,-148,3/12/2019 21:50,1.10973,                  190, 200, 200,3,1
43,EURUSD,0,3/12/2019 12:05,                 1.10773,-148,3/12/2019 21:50,1.10973,                  190, 200, 200,3,1
49,EURUSD,0,3/12/2019 20:00,                 1.10853,-224,3/12/2019 2:00,1.10653,                 -210, 200, 200,3,1
51,EURUSD,0,3/12/2019 21:50,                 1.10965,-336,3/12/2019 2:00,1.10765,                 -210, 200, 200,3,1
50,EURUSD,0,3/12/2019 20:05,                 1.10859,-231,3/12/2019 2:05,1.10659,                 -210, 200, 200,3,1
53,EURUSD,0,3/12/2019 2:00,                 1.10630,-2,4/12/2019 0:00,1.10830,                  180, 200, 200,4,1
55,EURUSD,0,3/12/2019 2:05,                 1.10645,-15,4/12/2019 0:00,1.10845,                  180, 200, 200,4,1
56,EURUSD,0,4/12/2019 0:00,                 1.10924,-222,4/12/2019 14:55,1.10724,                 -210, 200, 200,4,1
54,GBPUSD,0,3/12/2019 2:05,                 1.10771,-106,4/12/2019 15:45,1.10971,                  180, 200, 200,4,1
37,GBPUSD,0,3/12/2019 0:00,                 1.10781,-123,4/12/2019 15:50,1.10981,                  180, 200, 200,4,1
52,GBPUSD,1,3/12/2019 21:55,                 1.10810,-219,4/12/2019 15:50,1.11010,                 -220, 200, 388,4,1
42,GBPUSD,1,3/12/2019 12:05,                 1.10835,-239,4/12/2019 15:55,1.11035,                 -220, 200, 323,4,1
40,GBPUSD,0,3/12/2019 11:15,                 1.10825,-167,4/12/2019 16:00,1.11077,                  232, 200, 252,4,1
58,EURUSD,0,4/12/2019 14:55,                 1.10721,0,4/12/2019 16:10,1.10921,                  190, 200, 200,4,1
62,GBPUSD,0,4/12/2019 15:55,                 1.11070,-231,4/12/2019 17:25,1.10870,                 -210, 200, 468,4,1
60,GBPUSD,0,4/12/2019 15:50,                 1.11011,-200,4/12/2019 17:45,1.10811,                 -210, 200, 200,4,1
59,GBPUSD,0,4/12/2019 15:45,                 1.10962,-282,4/12/2019 18:50,1.10762,                 -210, 200, 495,4,1
63,GBPUSD,1,4/12/2019 16:00,                 1.11058,-100,4/12/2019 18:50,1.10696,                  352, 200, 362,4,1
44,EURUSD,0,3/12/2019 13:05,                 1.10794,-168,4/12/2019 20:55,1.10994,                  180, 200, 200,4,1
61,EURUSD,0,4/12/2019 15:50,                 1.10884,-55,4/12/2019 21:10,1.11084,                  190, 200, 200,4,1
65,GBPUSD,0,4/12/2019 17:25,                 1.10878,-208,4/12/2019 21:15,1.10678,                 -210, 200, 200,4,1
23,EURUSD,0,2/12/2019 18:05,                 1.10715,-182,4/12/2019 21:15,1.11103,                  358, 200, 388,4,1
64,EURUSD,0,4/12/2019 16:10,                 1.10927,-97,4/12/2019 21:15,1.11127,                  190, 200, 200,4,1
68,EURUSD,0,4/12/2019 18:50,                 1.10932,-55,4/12/2019 21:15,1.11132,                  190, 200, 200,4,1
34,EURUSD,0,2/12/2019 20:05,                 1.10585,-52,4/12/2019 21:30,1.11129,                  514, 200, 544,4,1
69,EURUSD,0,4/12/2019 20:55,                 1.10970,-92,4/12/2019 21:40,1.11170,                  190, 200, 200,4,1
70,EURUSD,0,4/12/2019 21:10,                 1.11086,-25,4/12/2019 21:45,1.11286,                  190, 200, 200,4,1
72,EURUSD,0,4/12/2019 21:15,                 1.11097,-78,4/12/2019 21:45,1.11297,                  190, 200, 200,4,1
74,EURUSD,0,4/12/2019 21:20,                 1.11104,-85,4/12/2019 21:45,1.11304,                  190, 200, 200,4,1
75,EURUSD,0,4/12/2019 21:30,                 1.11100,-80,4/12/2019 21:50,1.11300,                  190, 200, 200,4,1
76,EURUSD,0,4/12/2019 21:40,                 1.11216,-9,4/12/2019 22:05,1.11416,                  190, 200, 200,4,1
77,EURUSD,0,4/12/2019 21:45,                 1.11323,-404,4/12/2019 2:00,1.11123,                 -210, 200, 200,4,1
80,EURUSD,0,4/12/2019 21:55,                 1.11394,-475,4/12/2019 2:00,1.11194,                 -210, 200, 200,4,1
78,EURUSD,0,4/12/2019 21:50,                 1.11372,-452,4/12/2019 2:05,1.11172,                 -210, 200, 200,4,1
81,EURUSD,0,4/12/2019 22:05,                 1.11416,-496,4/12/2019 2:05,1.11216,                 -210, 200, 200,4,1
82,EURUSD,0,4/12/2019 2:00,                 1.10922,-97,5/12/2019 0:00,1.11122,                  180, 200, 200,5,1
85,EURUSD,0,4/12/2019 2:10,                 1.10930,-104,5/12/2019 0:00,1.11130,                  180, 200, 200,5,1
83,EURUSD,0,4/12/2019 2:05,                 1.10922,-97,5/12/2019 0:05,1.11122,                  180, 200, 200,5,1
71,GBPUSD,0,4/12/2019 21:15,                 1.10700,-17,5/12/2019 10:30,1.10900,                  180, 200, 200,5,1
73,GBPUSD,0,4/12/2019 21:20,                 1.10710,-26,5/12/2019 10:35,1.10910,                  180, 200, 200,5,1
87,GBPUSD,0,5/12/2019 0:05,                 1.10795,-22,5/12/2019 14:45,1.10995,                  190, 200, 200,5,1
86,EURUSD,0,5/12/2019 0:00,                 1.11307,-62,5/12/2019 15:35,1.11507,                  190, 200, 200,5,1
88,EURUSD,0,5/12/2019 0:05,                 1.11312,-67,5/12/2019 15:40,1.11512,                  190, 200, 200,5,1
92,EURUSD,0,5/12/2019 15:35,                 1.11521,-252,5/12/2019 15:45,1.11321,                 -210, 200, 200,5,1
93,EURUSD,0,5/12/2019 15:40,                 1.11453,-248,5/12/2019 16:50,1.11253,                 -210, 200, 200,5,1
94,EURUSD,0,5/12/2019 15:45,                 1.11371,-208,5/12/2019 17:00,1.11171,                 -210, 200, 200,5,1
66,GBPUSD,0,4/12/2019 17:45,                 1.10858,-177,5/12/2019 19:15,1.11058,                  180, 200, 200,5,1
90,GBPUSD,0,5/12/2019 10:35,                 1.10874,-31,5/12/2019 19:25,1.11074,                  190, 200, 200,5,1
97,GBPUSD,1,5/12/2019 19:15,                 1.11054,-22,5/12/2019 1:00,1.10807,                  237, 200, 247,5,1
99,GBPUSD,0,5/12/2019 1:00,                 1.10794,0,5/12/2019 20:00,1.10994,                  190, 200, 200,5,1
95,EURUSD,0,5/12/2019 16:50,                 1.11257,-229,5/12/2019 20:05,1.11057,                 -210, 200, 200,5,1
101,EURUSD,0,5/12/2019 20:05,                 1.11048,-9,5/12/2019 22:35,1.11248,                  190, 200, 200,5,1
98,EURUSD,0,5/12/2019 19:25,                 1.11147,-119,5/12/2019 22:45,1.11347,                  190, 200, 200,5,1
100,GBPUSD,0,5/12/2019 20:00,                 1.11019,-205,5/12/2019 2:00,1.10819,                 -210, 200, 294,5,1
96,EURUSD,0,5/12/2019 17:00,                 1.11191,-153,5/12/2019 3:55,1.11391,                  190, 200, 200,5,1
104,GBPUSD,0,5/12/2019 2:00,                 1.10819,-21,6/12/2019 0:00,1.11019,                  180, 200, 200,6,1
102,EURUSD,0,5/12/2019 22:35,                 1.11257,-239,6/12/2019 0:00,1.11057,                 -220, 200, 200,6,1
105,EURUSD,0,5/12/2019 3:55,                 1.11397,-378,6/12/2019 0:00,1.11197,                 -220, 200, 200,6,1
103,EURUSD,0,5/12/2019 22:45,                 1.11316,-65,6/12/2019 0:05,1.11516,                  180, 200, 200,6,1
107,EURUSD,0,6/12/2019 0:00,                 1.11671,-84,6/12/2019 0:25,1.11871,                  190, 200, 200,6,1
109,EURUSD,0,6/12/2019 0:05,                 1.11698,-45,6/12/2019 0:30,1.11947,                  239, 200, 249,6,1
110,EURUSD,0,6/12/2019 0:25,                 1.11912,-265,6/12/2019 10:00,1.11712,                 -210, 200, 200,6,1
111,EURUSD,0,6/12/2019 0:30,                 1.11896,-207,6/12/2019 10:05,1.11696,                 -210, 200, 200,6,1
106,GBPUSD,0,6/12/2019 0:00,                 1.11044,-363,6/12/2019 15:30,1.10844,                 -210, 200, 200,6,1
108,GBPUSD,0,6/12/2019 0:05,                 1.11033,-324,6/12/2019 15:35,1.10833,                 -210, 200, 584,6,1
84,GBPUSD,0,4/12/2019 2:10,                 1.10836,-209,6/12/2019 16:50,1.10636,                 -230, 200, 420,6,1
57,GBPUSD,0,4/12/2019 0:05,                 1.10821,-255,6/12/2019 16:55,1.10621,                 -230, 200, 380,6,1
91,GBPUSD,1,5/12/2019 14:45,                 1.10970,-126,6/12/2019 16:55,1.10619,                  331, 200, 351,6,1
112,EURUSD,0,6/12/2019 10:00,                 1.11699,-226,6/12/2019 16:55,1.11499,                 -210, 200, 200,6,1
67,GBPUSD,0,4/12/2019 18:50,                 1.10747,-218,6/12/2019 17:00,1.10547,                 -230, 200, 571,6,1
115,GBPUSD,0,6/12/2019 15:35,                 1.10740,-211,6/12/2019 17:00,1.10540,                 -210, 200, 203,6,1
113,EURUSD,0,6/12/2019 10:05,                 1.11731,-208,6/12/2019 17:00,1.11531,                 -210, 200, 200,6,1
118,EURUSD,0,6/12/2019 16:55,                 1.11523,-271,6/12/2019 17:05,1.11323,                 -210, 200, 225,6,1
120,EURUSD,0,6/12/2019 17:00,                 1.11635,-383,6/12/2019 17:05,1.11435,                 -210, 200, 200,6,1
79,GBPUSD,0,4/12/2019 21:55,                 1.10744,-208,6/12/2019 17:35,1.10544,                 -230, 200, 398,6,1
89,GBPUSD,1,5/12/2019 10:30,                 1.10902,-194,6/12/2019 17:40,1.10509,                  373, 200, 393,6,1
114,GBPUSD,0,6/12/2019 15:30,                 1.10726,-304,6/12/2019 17:45,1.10526,                 -210, 200, 402,6,1
116,GBPUSD,0,6/12/2019 16:50,                 1.10646,-249,6/12/2019 17:50,1.10446,                 -210, 200, 200,6,1
121,GBPUSD,0,6/12/2019 17:05,                 1.10602,-205,6/12/2019 17:50,1.10402,                 -210, 200, 200,6,1
123,GBPUSD,0,6/12/2019 17:10,                 1.10611,-214,6/12/2019 17:50,1.10411,                 -210, 200, 200,6,1
124,EURUSD,0,6/12/2019 17:10,                 1.11343,-212,6/12/2019 19:40,1.11143,                 -210, 200, 200,6,1
117,GBPUSD,1,6/12/2019 16:55,                 1.10565,-489,6/12/2019 1:00,1.10765,                 -210, 200, 302,6,1
125,GBPUSD,0,6/12/2019 17:35,                 1.10537,-140,6/12/2019 1:00,1.11005,                  458, 200, 468,6,1
127,GBPUSD,0,6/12/2019 17:45,                 1.10437,-40,6/12/2019 1:00,1.10637,                  190, 200, 200,6,1
130,GBPUSD,0,6/12/2019 17:55,                 1.10502,-43,6/12/2019 1:00,1.11006,                  494, 200, 504,6,1
122,EURUSD,0,6/12/2019 17:05,                 1.11292,-170,6/12/2019 1:00,1.11492,                  190, 200, 200,6,1
129,EURUSD,0,6/12/2019 17:50,                 1.11300,-178,6/12/2019 1:00,1.11500,                  190, 200, 200,6,1
119,GBPUSD,0,6/12/2019 17:00,                 1.10578,-181,6/12/2019 1:05,1.10778,                  190, 200, 200,6,1
128,GBPUSD,0,6/12/2019 17:50,                 1.10419,0,6/12/2019 1:05,1.10619,                  190, 200, 200,6,1
131,EURUSD,0,6/12/2019 19:40,                 1.11154,-32,6/12/2019 1:05,1.11354,                  190, 200, 200,6,1
126,GBPUSD,1,6/12/2019 17:40,                 1.10476,-578,6/12/2019 1:10,1.10676,                 -210, 200, 259,6,1
134,GBPUSD,0,6/12/2019 1:05,                 1.11051,-520,6/12/2019 20:00,1.10851,                 -210, 200, 327,6,1
136,GBPUSD,1,6/12/2019 1:10,                 1.11052,-4,6/12/2019 20:00,1.10553,                  489, 200, 499,6,1
138,GBPUSD,0,6/12/2019 1:15,                 1.11048,-516,6/12/2019 20:00,1.10848,                 -210, 200, 200,6,1
140,GBPUSD,0,6/12/2019 1:20,                 1.11045,-513,6/12/2019 20:00,1.10845,                 -210, 200, 494,6,1
133,EURUSD,0,6/12/2019 1:00,                 1.11828,-673,6/12/2019 20:00,1.11628,                 -210, 200, 210,6,1
137,EURUSD,0,6/12/2019 1:10,                 1.11886,-731,6/12/2019 20:00,1.11686,                 -210, 200, 287,6,1
141,EURUSD,0,6/12/2019 1:20,                 1.11903,-748,6/12/2019 20:00,1.11703,                 -210, 200, 200,6,1
135,EURUSD,0,6/12/2019 1:05,                 1.11853,-659,6/12/2019 20:05,1.11653,                 -210, 200, 200,6,1
139,EURUSD,0,6/12/2019 1:15,                 1.11891,-697,6/12/2019 20:10,1.11691,                 -210, 200, 200,6,1
132,GBPUSD,1,6/12/2019 1:00,                 1.11053,-2,6/12/2019 20:40,1.10523,                  520, 200, 530,6,1
144,GBPUSD,1,6/12/2019 20:05,                 1.10545,-502,6/12/2019 2:00,1.10745,                 -210, 200, 291,6,1
146,GBPUSD,1,6/12/2019 20:10,                 1.10534,-513,6/12/2019 2:00,1.10734,                 -210, 200, 331,6,1
151,GBPUSD,0,6/12/2019 20:40,                 1.10513,-11,6/12/2019 2:00,1.10903,                  380, 200, 390,6,1
143,EURUSD,0,6/12/2019 20:00,                 1.11198,-79,6/12/2019 2:00,1.11398,                  190, 200, 200,6,1
147,EURUSD,0,6/12/2019 20:10,                 1.11206,-87,6/12/2019 2:00,1.11406,                  190, 200, 200,6,1
149,EURUSD,0,6/12/2019 20:15,                 1.11154,-35,6/12/2019 2:00,1.11354,                  190, 200, 200,6,1
145,EURUSD,0,6/12/2019 20:05,                 1.11203,-85,6/12/2019 2:05,1.11403,                  190, 200, 200,6,1
142,GBPUSD,0,6/12/2019 20:00,                 1.10534,-32,6/12/2019 9:55,1.11068,                  523, 200, 589,6,2
150,GBPUSD,0,6/12/2019 20:20,                 1.10549,-47,6/12/2019 9:55,1.11068,                  508, 200, 567,6,2
153,GBPUSD,0,6/12/2019 2:05,                 1.11041,-28,6/12/2019 9:55,1.11068,                   16, 200, 597,6,2
155,GBPUSD,1,6/12/2019 2:10,                 1.11053,-35,6/12/2019 9:55,1.11068,                  -24, 200, 252,6,2
157,GBPUSD,0,6/12/2019 2:15,                 1.11038,-25,6/12/2019 9:55,1.11068,                   19, 200, 415,6,2
152,EURUSD,0,6/12/2019 2:00,                 1.11707,-79,6/12/2019 9:55,1.11653,                  -63, 200, 235,6,2
156,EURUSD,0,6/12/2019 2:10,                 1.11749,-121,6/12/2019 9:55,1.11653,                 -106, 200, 200,6,2
Episode: -1 Balance: 15951 Step: 1439
